Split,Horizon,Method,LagSet,y_true,y_pred,Store
10,1,ETS_HoltWinters,-,77.0,108.91319575214882,Baltimore
10,2,ETS_HoltWinters,-,118.0,202.0472899173674,Baltimore
10,3,ETS_HoltWinters,-,97.0,140.89415506288606,Baltimore
10,4,ETS_HoltWinters,-,61.0,92.8082554312532,Baltimore
10,5,ETS_HoltWinters,-,65.0,51.54210482076978,Baltimore
10,6,ETS_HoltWinters,-,71.0,63.479138807187,Baltimore
10,7,ETS_HoltWinters,-,65.0,70.55525720677248,Baltimore
10,1,ARIMA,-,77.0,91.79457087102301,Baltimore
10,2,ARIMA,-,118.0,103.84810333514147,Baltimore
10,3,ARIMA,-,97.0,110.22188618394476,Baltimore
10,4,ARIMA,-,61.0,113.59227639317461,Baltimore
10,5,ARIMA,-,65.0,115.3745037504504,Baltimore
10,6,ARIMA,-,71.0,116.31692707708001,Baltimore
10,7,ARIMA,-,65.0,116.81527074964781,Baltimore
10,1,RandomForest,lag7,77.0,86.36,Baltimore
10,2,RandomForest,lag7,118.0,220.3,Baltimore
10,3,RandomForest,lag7,97.0,190.02,Baltimore
10,4,RandomForest,lag7,61.0,84.64,Baltimore
10,5,RandomForest,lag7,65.0,67.17,Baltimore
10,6,RandomForest,lag7,71.0,73.25,Baltimore
10,7,RandomForest,lag7,65.0,74.83,Baltimore
10,1,XGBoost,lag7,77.0,78.62507629394531,Baltimore
10,2,XGBoost,lag7,118.0,149.5512237548828,Baltimore
10,3,XGBoost,lag7,97.0,213.89068603515625,Baltimore
10,4,XGBoost,lag7,61.0,82.9148941040039,Baltimore
10,5,XGBoost,lag7,65.0,90.71400451660156,Baltimore
10,6,XGBoost,lag7,71.0,70.23748016357422,Baltimore
10,7,XGBoost,lag7,65.0,70.62765502929688,Baltimore
10,1,RandomForest,lag14,77.0,80.26,Baltimore
10,2,RandomForest,lag14,118.0,152.03,Baltimore
10,3,RandomForest,lag14,97.0,116.9,Baltimore
10,4,RandomForest,lag14,61.0,82.06,Baltimore
10,5,RandomForest,lag14,65.0,79.13,Baltimore
10,6,RandomForest,lag14,71.0,68.47,Baltimore
10,7,RandomForest,lag14,65.0,70.85,Baltimore
10,1,XGBoost,lag14,77.0,77.00459289550781,Baltimore
10,2,XGBoost,lag14,118.0,107.83251190185547,Baltimore
10,3,XGBoost,lag14,97.0,64.59870147705078,Baltimore
10,4,XGBoost,lag14,61.0,90.41616821289062,Baltimore
10,5,XGBoost,lag14,65.0,108.82098388671875,Baltimore
10,6,XGBoost,lag14,71.0,147.8845977783203,Baltimore
10,7,XGBoost,lag14,65.0,203.61697387695312,Baltimore
11,1,SeasonalNaive7,-,118.0,128.0,Baltimore
11,2,SeasonalNaive7,-,97.0,95.0,Baltimore
11,3,SeasonalNaive7,-,61.0,61.0,Baltimore
11,4,SeasonalNaive7,-,65.0,73.0,Baltimore
11,5,SeasonalNaive7,-,71.0,71.0,Baltimore
11,6,SeasonalNaive7,-,65.0,69.0,Baltimore
11,7,SeasonalNaive7,-,89.0,77.0,Baltimore
11,1,ETS_HoltWinters,-,118.0,180.54687530542816,Baltimore
11,2,ETS_HoltWinters,-,97.0,119.52106257602102,Baltimore
11,3,ETS_HoltWinters,-,61.0,71.5037986066698,Baltimore
11,4,ETS_HoltWinters,-,65.0,30.303126557038404,Baltimore
11,5,ETS_HoltWinters,-,71.0,42.454124037750155,Baltimore
11,6,ETS_HoltWinters,-,65.0,49.61414967484143,Baltimore
11,7,ETS_HoltWinters,-,89.0,86.83502039826558,Baltimore
11,1,ARIMA,-,118.0,95.87596277606144,Baltimore
11,2,ARIMA,-,97.0,105.85804271215227,Baltimore
11,3,ARIMA,-,61.0,111.1368155637746,Baltimore
11,4,ARIMA,-,65.0,113.92836231529638,Baltimore
11,5,ARIMA,-,71.0,115.40460186660361,Baltimore
11,6,ARIMA,-,65.0,116.18527416294104,Baltimore
11,7,ARIMA,-,89.0,116.59811314542804,Baltimore
11,1,RandomForest,lag7,118.0,121.32,Baltimore
11,2,RandomForest,lag7,97.0,101.97,Baltimore
11,3,RandomForest,lag7,61.0,81.42,Baltimore
11,4,RandomForest,lag7,65.0,66.24,Baltimore
11,5,RandomForest,lag7,71.0,69.46,Baltimore
11,6,RandomForest,lag7,65.0,66.46,Baltimore
11,7,RandomForest,lag7,89.0,88.83,Baltimore
11,1,XGBoost,lag7,118.0,93.90086364746094,Baltimore
11,2,XGBoost,lag7,97.0,43.08176040649414,Baltimore
11,3,XGBoost,lag7,61.0,75.90257263183594,Baltimore
11,4,XGBoost,lag7,65.0,58.50829315185547,Baltimore
11,5,XGBoost,lag7,71.0,94.43506622314453,Baltimore
11,6,XGBoost,lag7,65.0,71.00527954101562,Baltimore
11,7,XGBoost,lag7,89.0,93.03762817382812,Baltimore
11,1,RandomForest,lag14,118.0,114.5,Baltimore
11,2,RandomForest,lag14,97.0,95.67,Baltimore
11,3,RandomForest,lag14,61.0,76.77,Baltimore
11,4,RandomForest,lag14,65.0,78.24,Baltimore
11,5,RandomForest,lag14,71.0,70.41,Baltimore
11,6,RandomForest,lag14,65.0,69.08,Baltimore
11,7,RandomForest,lag14,89.0,89.36,Baltimore
11,1,XGBoost,lag14,118.0,111.64308166503906,Baltimore
11,2,XGBoost,lag14,97.0,122.41276550292969,Baltimore
11,3,XGBoost,lag14,61.0,97.8023452758789,Baltimore
11,4,XGBoost,lag14,65.0,186.40505981445312,Baltimore
11,5,XGBoost,lag14,71.0,89.51946258544922,Baltimore
11,6,XGBoost,lag14,65.0,53.60416030883789,Baltimore
11,7,XGBoost,lag14,89.0,116.5178451538086,Baltimore
12,1,SeasonalNaive7,-,97.0,95.0,Baltimore
12,2,SeasonalNaive7,-,61.0,61.0,Baltimore
12,3,SeasonalNaive7,-,65.0,73.0,Baltimore
12,4,SeasonalNaive7,-,71.0,71.0,Baltimore
12,5,SeasonalNaive7,-,65.0,69.0,Baltimore
12,6,SeasonalNaive7,-,89.0,77.0,Baltimore
12,7,SeasonalNaive7,-,125.0,118.0,Baltimore
12,1,ETS_HoltWinters,-,97.0,77.39335190337471,Baltimore
12,2,ETS_HoltWinters,-,61.0,29.342152813719242,Baltimore
12,3,ETS_HoltWinters,-,65.0,-11.942323654897237,Baltimore
12,4,ETS_HoltWinters,-,71.0,0.016515680944813482,Baltimore
12,5,ETS_HoltWinters,-,65.0,7.171327952736938,Baltimore
12,6,ETS_HoltWinters,-,89.0,44.42610412083381,Baltimore
12,7,ETS_HoltWinters,-,125.0,136.92486991257886,Baltimore
12,1,ARIMA,-,97.0,117.77581212434376,Baltimore
12,2,ARIMA,-,61.0,117.65726169834565,Baltimore
12,3,ARIMA,-,65.0,117.59457229793453,Baltimore
12,4,ARIMA,-,71.0,117.56142217729331,Baltimore
12,5,ARIMA,-,65.0,117.54389241163403,Baltimore
12,6,ARIMA,-,89.0,117.5346226811436,Baltimore
12,7,ARIMA,-,125.0,117.52972085273156,Baltimore
12,1,RandomForest,lag7,97.0,86.48,Baltimore
12,2,RandomForest,lag7,61.0,59.81,Baltimore
12,3,RandomForest,lag7,65.0,66.83,Baltimore
12,4,RandomForest,lag7,71.0,69.93,Baltimore
12,5,RandomForest,lag7,65.0,62.67,Baltimore
12,6,RandomForest,lag7,89.0,86.28,Baltimore
12,7,RandomForest,lag7,125.0,135.75,Baltimore
12,1,XGBoost,lag7,97.0,87.77212524414062,Baltimore
12,2,XGBoost,lag7,61.0,161.35385131835938,Baltimore
12,3,XGBoost,lag7,65.0,87.9532699584961,Baltimore
12,4,XGBoost,lag7,71.0,87.69770050048828,Baltimore
12,5,XGBoost,lag7,65.0,67.23099517822266,Baltimore
12,6,XGBoost,lag7,89.0,67.40283203125,Baltimore
12,7,XGBoost,lag7,125.0,105.83118438720703,Baltimore
12,1,RandomForest,lag14,97.0,93.94,Baltimore
12,2,RandomForest,lag14,61.0,66.79,Baltimore
12,3,RandomForest,lag14,65.0,90.02,Baltimore
12,4,RandomForest,lag14,71.0,74.15,Baltimore
12,5,RandomForest,lag14,65.0,77.36,Baltimore
12,6,RandomForest,lag14,89.0,100.28,Baltimore
12,7,RandomForest,lag14,125.0,130.57,Baltimore
12,1,XGBoost,lag14,97.0,131.59320068359375,Baltimore
12,2,XGBoost,lag14,61.0,145.57562255859375,Baltimore
12,3,XGBoost,lag14,65.0,90.33966064453125,Baltimore
12,4,XGBoost,lag14,71.0,93.79129028320312,Baltimore
12,5,XGBoost,lag14,65.0,128.34506225585938,Baltimore
12,6,XGBoost,lag14,89.0,80.25128173828125,Baltimore
12,7,XGBoost,lag14,125.0,107.81272888183594,Baltimore
1,1,SeasonalNaive7,-,91.0,97.0,Lancaster
1,2,SeasonalNaive7,-,76.0,99.0,Lancaster
1,3,SeasonalNaive7,-,95.0,128.0,Lancaster
1,4,SeasonalNaive7,-,154.0,691.0,Lancaster
1,5,SeasonalNaive7,-,115.0,563.0,Lancaster
1,6,SeasonalNaive7,-,73.0,530.0,Lancaster
1,7,SeasonalNaive7,-,88.0,69.0,Lancaster
1,1,ETS_HoltWinters,-,91.0,222.57584560186118,Lancaster
1,2,ETS_HoltWinters,-,76.0,232.08929843983017,Lancaster
1,3,ETS_HoltWinters,-,95.0,290.22571810466144,Lancaster
1,4,ETS_HoltWinters,-,154.0,432.3779881493741,Lancaster
1,5,ETS_HoltWinters,-,115.0,338.65205133852083,Lancaster
1,6,ETS_HoltWinters,-,73.0,264.4070471608684,Lancaster
1,7,ETS_HoltWinters,-,88.0,201.89163577022964,Lancaster
1,1,ARIMA,-,91.0,106.54240463678263,Lancaster
1,2,ARIMA,-,76.0,125.84717355650844,Lancaster
1,3,ARIMA,-,95.0,135.77392456379152,Lancaster
1,4,ARIMA,-,154.0,140.87838274043958,Lancaster
1,5,ARIMA,-,115.0,143.50315828462647,Lancaster
1,6,ARIMA,-,73.0,144.85285034183238,Lancaster
1,7,ARIMA,-,88.0,145.54687869534976,Lancaster
1,1,RandomForest,lag7,91.0,89.91,Lancaster
1,2,RandomForest,lag7,76.0,118.04,Lancaster
1,3,RandomForest,lag7,95.0,214.35,Lancaster
1,4,RandomForest,lag7,154.0,207.12,Lancaster
1,5,RandomForest,lag7,115.0,211.23,Lancaster
1,6,RandomForest,lag7,73.0,121.67,Lancaster
1,7,RandomForest,lag7,88.0,96.65,Lancaster
1,1,XGBoost,lag7,91.0,96.62743377685547,Lancaster
1,2,XGBoost,lag7,76.0,97.27091217041016,Lancaster
1,3,XGBoost,lag7,95.0,86.51350402832031,Lancaster
1,4,XGBoost,lag7,154.0,118.63765716552734,Lancaster
1,5,XGBoost,lag7,115.0,167.90963745117188,Lancaster
1,6,XGBoost,lag7,73.0,109.7639389038086,Lancaster
1,7,XGBoost,lag7,88.0,61.4891242980957,Lancaster
1,1,RandomForest,lag14,91.0,87.84,Lancaster
1,2,RandomForest,lag14,76.0,95.73,Lancaster
1,3,RandomForest,lag14,95.0,161.08,Lancaster
1,4,RandomForest,lag14,154.0,190.84,Lancaster
1,5,RandomForest,lag14,115.0,139.82,Lancaster
1,6,RandomForest,lag14,73.0,104.37,Lancaster
1,7,RandomForest,lag14,88.0,128.59,Lancaster
1,1,XGBoost,lag14,91.0,90.43658447265625,Lancaster
1,2,XGBoost,lag14,76.0,67.29187774658203,Lancaster
1,3,XGBoost,lag14,95.0,91.89093780517578,Lancaster
1,4,XGBoost,lag14,154.0,191.3982391357422,Lancaster
1,5,XGBoost,lag14,115.0,100.03900909423828,Lancaster
1,6,XGBoost,lag14,73.0,89.19606018066406,Lancaster
1,7,XGBoost,lag14,88.0,84.94635772705078,Lancaster
2,1,SeasonalNaive7,-,76.0,99.0,Lancaster
2,2,SeasonalNaive7,-,95.0,128.0,Lancaster
2,3,SeasonalNaive7,-,154.0,691.0,Lancaster
2,4,SeasonalNaive7,-,115.0,563.0,Lancaster
2,5,SeasonalNaive7,-,73.0,530.0,Lancaster
2,6,SeasonalNaive7,-,88.0,69.0,Lancaster
2,7,SeasonalNaive7,-,85.0,91.0,Lancaster
2,1,ETS_HoltWinters,-,76.0,146.76330336506072,Lancaster
2,2,ETS_HoltWinters,-,95.0,204.93532871289085,Lancaster
2,3,ETS_HoltWinters,-,154.0,347.0756117815913,Lancaster
2,4,ETS_HoltWinters,-,115.0,253.13035784834446,Lancaster
2,5,ETS_HoltWinters,-,73.0,178.53390624188853,Lancaster
2,6,ETS_HoltWinters,-,88.0,115.86902147542425,Lancaster
2,7,ETS_HoltWinters,-,85.0,134.6763805580892,Lancaster
2,1,ARIMA,-,76.0,117.618428262669,Lancaster
2,2,ARIMA,-,95.0,131.3076044066783,Lancaster
2,3,ARIMA,-,154.0,138.34759721363616,Lancaster
2,4,ARIMA,-,115.0,141.9680852693551,Lancaster
2,5,ARIMA,-,73.0,143.83000958107436,Lancaster
2,6,ARIMA,-,88.0,144.78754958375305,Lancaster
2,7,ARIMA,-,85.0,145.27998789123896,Lancaster
2,1,RandomForest,lag7,76.0,91.77,Lancaster
2,2,RandomForest,lag7,95.0,167.63,Lancaster
2,3,RandomForest,lag7,154.0,187.04,Lancaster
2,4,RandomForest,lag7,115.0,181.29,Lancaster
2,5,RandomForest,lag7,73.0,123.15,Lancaster
2,6,RandomForest,lag7,88.0,106.23,Lancaster
2,7,RandomForest,lag7,85.0,99.53,Lancaster
2,1,XGBoost,lag7,76.0,98.91523742675781,Lancaster
2,2,XGBoost,lag7,95.0,106.17521667480469,Lancaster
2,3,XGBoost,lag7,154.0,270.9062805175781,Lancaster
2,4,XGBoost,lag7,115.0,190.91317749023438,Lancaster
2,5,XGBoost,lag7,73.0,31.07140350341797,Lancaster
2,6,XGBoost,lag7,88.0,121.45918273925781,Lancaster
2,7,XGBoost,lag7,85.0,65.24320983886719,Lancaster
2,1,RandomForest,lag14,76.0,93.54,Lancaster
2,2,RandomForest,lag14,95.0,160.48,Lancaster
2,3,RandomForest,lag14,154.0,210.66,Lancaster
2,4,RandomForest,lag14,115.0,126.13,Lancaster
2,5,RandomForest,lag14,73.0,79.85,Lancaster
2,6,RandomForest,lag14,88.0,94.59,Lancaster
2,7,RandomForest,lag14,85.0,95.11,Lancaster
2,1,XGBoost,lag14,76.0,64.65225982666016,Lancaster
2,2,XGBoost,lag14,95.0,99.50774383544922,Lancaster
2,3,XGBoost,lag14,154.0,167.2294464111328,Lancaster
2,4,XGBoost,lag14,115.0,57.42926025390625,Lancaster
2,5,XGBoost,lag14,73.0,32.15434646606445,Lancaster
2,6,XGBoost,lag14,88.0,101.06732177734375,Lancaster
2,7,XGBoost,lag14,85.0,82.93217468261719,Lancaster
3,1,SeasonalNaive7,-,95.0,128.0,Lancaster
3,2,SeasonalNaive7,-,154.0,691.0,Lancaster
3,3,SeasonalNaive7,-,115.0,563.0,Lancaster
3,4,SeasonalNaive7,-,73.0,530.0,Lancaster
3,5,SeasonalNaive7,-,88.0,69.0,Lancaster
3,6,SeasonalNaive7,-,85.0,91.0,Lancaster
3,7,SeasonalNaive7,-,83.0,76.0,Lancaster
3,1,ETS_HoltWinters,-,95.0,159.14004885981407,Lancaster
3,2,ETS_HoltWinters,-,154.0,301.3337249541835,Lancaster
3,3,ETS_HoltWinters,-,115.0,207.14609585952772,Lancaster
3,4,ETS_HoltWinters,-,73.0,132.72722094927258,Lancaster
3,5,ETS_HoltWinters,-,88.0,70.14837641896494,Lancaster
3,6,ETS_HoltWinters,-,85.0,89.1869724923202,Lancaster
3,7,ETS_HoltWinters,-,83.0,98.89196053484423,Lancaster
3,1,ARIMA,-,95.0,109.27828744663502,Lancaster
3,2,ARIMA,-,154.0,126.39439215364906,Lancaster
3,3,ARIMA,-,115.0,135.19776104128368,Lancaster
3,4,ARIMA,-,73.0,139.7256197508658,Lancaster
3,5,ARIMA,-,88.0,142.05444463093366,Lancaster
3,6,ARIMA,-,85.0,143.2522349485833,Lancaster
3,7,ARIMA,-,83.0,143.86829743457554,Lancaster
3,1,RandomForest,lag7,95.0,106.19,Lancaster
3,2,RandomForest,lag7,154.0,184.2,Lancaster
3,3,RandomForest,lag7,115.0,182.26,Lancaster
3,4,RandomForest,lag7,73.0,93.12,Lancaster
3,5,RandomForest,lag7,88.0,132.72,Lancaster
3,6,RandomForest,lag7,85.0,91.72,Lancaster
3,7,RandomForest,lag7,83.0,139.14,Lancaster
3,1,XGBoost,lag7,95.0,92.65753936767578,Lancaster
3,2,XGBoost,lag7,154.0,202.26083374023438,Lancaster
3,3,XGBoost,lag7,115.0,121.99864959716797,Lancaster
3,4,XGBoost,lag7,73.0,47.008399963378906,Lancaster
3,5,XGBoost,lag7,88.0,121.68856048583984,Lancaster
3,6,XGBoost,lag7,85.0,70.64666748046875,Lancaster
3,7,XGBoost,lag7,83.0,107.53192138671875,Lancaster
3,1,RandomForest,lag14,95.0,115.68,Lancaster
3,2,RandomForest,lag14,154.0,206.0,Lancaster
3,3,RandomForest,lag14,115.0,122.73,Lancaster
3,4,RandomForest,lag14,73.0,78.8,Lancaster
3,5,RandomForest,lag14,88.0,81.45,Lancaster
3,6,RandomForest,lag14,85.0,82.07,Lancaster
3,7,RandomForest,lag14,83.0,108.9,Lancaster
3,1,XGBoost,lag14,95.0,112.88059997558594,Lancaster
3,2,XGBoost,lag14,154.0,174.14308166503906,Lancaster
3,3,XGBoost,lag14,115.0,126.64531707763672,Lancaster
3,4,XGBoost,lag14,73.0,84.04169464111328,Lancaster
3,5,XGBoost,lag14,88.0,50.45870590209961,Lancaster
3,6,XGBoost,lag14,85.0,70.45860290527344,Lancaster
3,7,XGBoost,lag14,83.0,101.0604019165039,Lancaster
4,1,SeasonalNaive7,-,154.0,691.0,Lancaster
4,2,SeasonalNaive7,-,115.0,563.0,Lancaster
4,3,SeasonalNaive7,-,73.0,530.0,Lancaster
4,4,SeasonalNaive7,-,88.0,69.0,Lancaster
4,5,SeasonalNaive7,-,85.0,91.0,Lancaster
4,6,SeasonalNaive7,-,83.0,76.0,Lancaster
4,7,SeasonalNaive7,-,92.0,95.0,Lancaster
4,1,ETS_HoltWinters,-,154.0,260.02516144872953,Lancaster
4,2,ETS_HoltWinters,-,115.0,165.46329875917786,Lancaster
4,3,ETS_HoltWinters,-,73.0,90.95916514001163,Lancaster
4,4,ETS_HoltWinters,-,88.0,28.034647798061812,Lancaster
4,5,ETS_HoltWinters,-,85.0,47.597094681342924,Lancaster
4,6,ETS_HoltWinters,-,83.0,57.707051153404926,Lancaster
4,7,ETS_HoltWinters,-,92.0,115.60538316870391,Lancaster
4,1,ARIMA,-,154.0,118.83408632232744,Lancaster
4,2,ARIMA,-,115.0,131.09361911462653,Lancaster
4,3,ARIMA,-,73.0,137.39955181340434,Lancaster
4,4,ARIMA,-,88.0,140.64313277812866,Lancaster
4,5,ARIMA,-,85.0,142.3115326766498,Lancaster
4,6,ARIMA,-,83.0,143.16970709919636,Lancaster
4,7,ARIMA,-,92.0,143.611126054068,Lancaster
4,1,RandomForest,lag7,154.0,152.53,Lancaster
4,2,RandomForest,lag7,115.0,198.58,Lancaster
4,3,RandomForest,lag7,73.0,86.34,Lancaster
4,4,RandomForest,lag7,88.0,149.22,Lancaster
4,5,RandomForest,lag7,85.0,90.47,Lancaster
4,6,RandomForest,lag7,83.0,99.84,Lancaster
4,7,RandomForest,lag7,92.0,128.76,Lancaster
4,1,XGBoost,lag7,154.0,165.348388671875,Lancaster
4,2,XGBoost,lag7,115.0,186.91500854492188,Lancaster
4,3,XGBoost,lag7,73.0,77.1050033569336,Lancaster
4,4,XGBoost,lag7,88.0,141.15194702148438,Lancaster
4,5,XGBoost,lag7,85.0,44.93815231323242,Lancaster
4,6,XGBoost,lag7,83.0,131.03890991210938,Lancaster
4,7,XGBoost,lag7,92.0,72.66468811035156,Lancaster
4,1,RandomForest,lag14,154.0,198.47,Lancaster
4,2,RandomForest,lag14,115.0,128.51,Lancaster
4,3,RandomForest,lag14,73.0,79.77,Lancaster
4,4,RandomForest,lag14,88.0,113.79,Lancaster
4,5,RandomForest,lag14,85.0,89.7,Lancaster
4,6,RandomForest,lag14,83.0,101.57,Lancaster
4,7,RandomForest,lag14,92.0,132.43,Lancaster
4,1,XGBoost,lag14,154.0,160.44500732421875,Lancaster
4,2,XGBoost,lag14,115.0,112.132568359375,Lancaster
4,3,XGBoost,lag14,73.0,103.36931610107422,Lancaster
4,4,XGBoost,lag14,88.0,66.27056884765625,Lancaster
4,5,XGBoost,lag14,85.0,58.796226501464844,Lancaster
4,6,XGBoost,lag14,83.0,99.44982147216797,Lancaster
4,7,XGBoost,lag14,92.0,93.14612579345703,Lancaster
5,1,SeasonalNaive7,-,115.0,563.0,Lancaster
5,2,SeasonalNaive7,-,73.0,530.0,Lancaster
5,3,SeasonalNaive7,-,88.0,69.0,Lancaster
5,4,SeasonalNaive7,-,85.0,91.0,Lancaster
5,5,SeasonalNaive7,-,83.0,76.0,Lancaster
5,6,SeasonalNaive7,-,92.0,95.0,Lancaster
5,7,SeasonalNaive7,-,141.0,154.0,Lancaster
5,1,ETS_HoltWinters,-,115.0,96.3316147730182,Lancaster
5,2,ETS_HoltWinters,-,73.0,22.338626554080747,Lancaster
5,3,ETS_HoltWinters,-,88.0,-40.36521343368857,Lancaster
5,4,ETS_HoltWinters,-,85.0,-21.26345928245908,Lancaster
5,5,ETS_HoltWinters,-,83.0,-11.42237379491985,Lancaster
5,6,ETS_HoltWinters,-,92.0,45.999663661607045,Lancaster
5,7,ETS_HoltWinters,-,141.0,187.47953812527896,Lancaster
5,1,ARIMA,-,115.0,149.71277544281352,Lancaster
5,2,ARIMA,-,73.0,147.50774487925386,Lancaster
5,3,ARIMA,-,88.0,146.37364058371796,Lancaster
5,4,ARIMA,-,85.0,145.79034138850108,Lancaster
5,5,ARIMA,-,83.0,145.49033551383863,Lancaster
5,6,ARIMA,-,92.0,145.33603472691829,Lancaster
5,7,ARIMA,-,141.0,145.2566738381656,Lancaster
5,1,RandomForest,lag7,115.0,218.73,Lancaster
5,2,RandomForest,lag7,73.0,96.69,Lancaster
5,3,RandomForest,lag7,88.0,160.44,Lancaster
5,4,RandomForest,lag7,85.0,96.39,Lancaster
5,5,RandomForest,lag7,83.0,111.32,Lancaster
5,6,RandomForest,lag7,92.0,108.81,Lancaster
5,7,RandomForest,lag7,141.0,206.08,Lancaster
5,1,XGBoost,lag7,115.0,180.8021240234375,Lancaster
5,2,XGBoost,lag7,73.0,133.96511840820312,Lancaster
5,3,XGBoost,lag7,88.0,262.4126892089844,Lancaster
5,4,XGBoost,lag7,85.0,69.98492431640625,Lancaster
5,5,XGBoost,lag7,83.0,141.9005126953125,Lancaster
5,6,XGBoost,lag7,92.0,97.34705352783203,Lancaster
5,7,XGBoost,lag7,141.0,165.48391723632812,Lancaster
5,1,RandomForest,lag14,115.0,139.14,Lancaster
5,2,RandomForest,lag14,73.0,89.31,Lancaster
5,3,RandomForest,lag14,88.0,103.71,Lancaster
5,4,RandomForest,lag14,85.0,84.01,Lancaster
5,5,RandomForest,lag14,83.0,91.34,Lancaster
5,6,RandomForest,lag14,92.0,128.8,Lancaster
5,7,RandomForest,lag14,141.0,161.67,Lancaster
5,1,XGBoost,lag14,115.0,89.61808776855469,Lancaster
5,2,XGBoost,lag14,73.0,65.80264282226562,Lancaster
5,3,XGBoost,lag14,88.0,47.28277587890625,Lancaster
5,4,XGBoost,lag14,85.0,73.16956329345703,Lancaster
5,5,XGBoost,lag14,83.0,83.9123306274414,Lancaster
5,6,XGBoost,lag14,92.0,97.40122985839844,Lancaster
5,7,XGBoost,lag14,141.0,265.0400085449219,Lancaster
6,1,SeasonalNaive7,-,73.0,530.0,Lancaster
6,2,SeasonalNaive7,-,88.0,69.0,Lancaster
6,3,SeasonalNaive7,-,85.0,91.0,Lancaster
6,4,SeasonalNaive7,-,83.0,76.0,Lancaster
6,5,SeasonalNaive7,-,92.0,95.0,Lancaster
6,6,SeasonalNaive7,-,141.0,154.0,Lancaster
6,7,SeasonalNaive7,-,116.0,115.0,Lancaster
6,1,ETS_HoltWinters,-,73.0,34.146012329301335,Lancaster
6,2,ETS_HoltWinters,-,88.0,-28.282160956291946,Lancaster
6,3,ETS_HoltWinters,-,85.0,-9.273922606303643,Lancaster
6,4,ETS_HoltWinters,-,83.0,0.16274682797172346,Lancaster
6,5,ETS_HoltWinters,-,92.0,58.04946490756,Lancaster
6,6,ETS_HoltWinters,-,141.0,199.26511858025466,Lancaster
6,7,ETS_HoltWinters,-,116.0,105.95140333406313,Lancaster
6,1,ARIMA,-,73.0,129.13212209251782,Lancaster
6,2,ARIMA,-,88.0,136.39993052707908,Lancaster
6,3,ARIMA,-,85.0,140.13758854444404,Lancaster
6,4,ARIMA,-,83.0,142.05977562195966,Lancaster
6,5,ARIMA,-,92.0,143.0483099244031,Lancaster
6,6,ARIMA,-,141.0,143.55668919639902,Lancaster
6,7,ARIMA,-,116.0,143.8181363546375,Lancaster
6,1,RandomForest,lag7,73.0,120.86,Lancaster
6,2,RandomForest,lag7,88.0,89.35,Lancaster
6,3,RandomForest,lag7,85.0,95.44,Lancaster
6,4,RandomForest,lag7,83.0,103.43,Lancaster
6,5,RandomForest,lag7,92.0,139.44,Lancaster
6,6,RandomForest,lag7,141.0,184.14,Lancaster
6,7,RandomForest,lag7,116.0,196.26,Lancaster
6,1,XGBoost,lag7,73.0,56.152435302734375,Lancaster
6,2,XGBoost,lag7,88.0,108.91191101074219,Lancaster
6,3,XGBoost,lag7,85.0,36.30390930175781,Lancaster
6,4,XGBoost,lag7,83.0,53.82976531982422,Lancaster
6,5,XGBoost,lag7,92.0,96.4795913696289,Lancaster
6,6,XGBoost,lag7,141.0,216.73013305664062,Lancaster
6,7,XGBoost,lag7,116.0,145.2715606689453,Lancaster
6,1,RandomForest,lag14,73.0,77.28,Lancaster
6,2,RandomForest,lag14,88.0,73.19,Lancaster
6,3,RandomForest,lag14,85.0,75.76,Lancaster
6,4,RandomForest,lag14,83.0,86.64,Lancaster
6,5,RandomForest,lag14,92.0,134.64,Lancaster
6,6,RandomForest,lag14,141.0,171.22,Lancaster
6,7,RandomForest,lag14,116.0,216.53,Lancaster
6,1,XGBoost,lag14,73.0,68.34748077392578,Lancaster
6,2,XGBoost,lag14,88.0,59.12352752685547,Lancaster
6,3,XGBoost,lag14,85.0,67.90728759765625,Lancaster
6,4,XGBoost,lag14,83.0,49.65864181518555,Lancaster
6,5,XGBoost,lag14,92.0,111.11824035644531,Lancaster
6,6,XGBoost,lag14,141.0,155.76522827148438,Lancaster
6,7,XGBoost,lag14,116.0,291.9546813964844,Lancaster
7,1,SeasonalNaive7,-,88.0,69.0,Lancaster
7,2,SeasonalNaive7,-,85.0,91.0,Lancaster
7,3,SeasonalNaive7,-,83.0,76.0,Lancaster
7,4,SeasonalNaive7,-,92.0,95.0,Lancaster
7,5,SeasonalNaive7,-,141.0,154.0,Lancaster
7,6,SeasonalNaive7,-,116.0,115.0,Lancaster
7,7,SeasonalNaive7,-,72.0,73.0,Lancaster
7,1,ETS_HoltWinters,-,88.0,-3.1737270677438403,Lancaster
7,2,ETS_HoltWinters,-,85.0,15.88547835067991,Lancaster
7,3,ETS_HoltWinters,-,83.0,25.355143123025215,Lancaster
7,4,ETS_HoltWinters,-,92.0,83.2946012570145,Lancaster
7,5,ETS_HoltWinters,-,141.0,224.53452775873734,Lancaster
7,6,ETS_HoltWinters,-,116.0,131.1358196814295,Lancaster
7,7,ETS_HoltWinters,-,72.0,56.87670153900832,Lancaster
7,1,ARIMA,-,88.0,106.68202860443952,Lancaster
7,2,ARIMA,-,85.0,124.0052722968976,Lancaster
7,3,ARIMA,-,83.0,132.91491297064056,Lancaster
7,4,ARIMA,-,92.0,137.4972936347061,Lancaster
7,5,ARIMA,-,141.0,139.8540904258813,Lancaster
